lookback,entry_threshold,stoploss_factor,holding_time_factor,half_life,Initial Capital,Final Portfolio Value,Total Return (%),Sharpe Ratio,Max Drawdown (%),Total Trades,Winning Trades,Losing Trades,Win Rate (%),Mean Daily Return (%),Std Dev of Daily Return (%)
30,2.0,2.5,1.0,76.84620350108453,10000.0,9986.61351776123,-0.13386482238769531,0.8971849394007171,0.7214737153131414,31,21,10,67.74193548387096,0.0016673876066156995,0.029502231385223877
30,2.0,2.5,1.5,76.84620350108453,10000.0,9986.61351776123,-0.13386482238769531,0.8971849394007171,0.7214737153131414,31,21,10,67.74193548387096,0.0016673876066156995,0.029502231385223877
20,1.5,2.5,1.0,76.84620350108453,10000.0,10029.138980865479,0.29138980865478514,0.8360672010410023,0.6005165255486737,55,44,11,80.0,0.001531781188802732,0.02908411249832167
20,1.5,2.5,1.5,76.84620350108453,10000.0,10029.138980865479,0.29138980865478514,0.8360672010410023,0.6005165255486737,55,44,11,80.0,0.001531781188802732,0.02908411249832167
20,1.5,2.5,2.0,76.84620350108453,10000.0,10029.138980865479,0.29138980865478514,0.8360672010410023,0.6005165255486737,55,44,11,80.0,0.001531781188802732,0.02908411249832167
20,3.0,3.0,1.5,76.84620350108453,10000.0,9994.441528320312,-0.055584716796874996,0.8141452903396182,0.4126078599433385,7,5,2,71.42857142857143,0.0006847794197274198,0.013352083975906329
20,3.0,3.0,2.0,76.84620350108453,10000.0,9994.441528320312,-0.055584716796874996,0.8141452903396182,0.4126078599433385,7,5,2,71.42857142857143,0.0006847794197274198,0.013352083975906329
20,3.0,3.0,1.0,76.84620350108453,10000.0,9994.441528320312,-0.055584716796874996,0.8141452903396182,0.4126078599433385,7,5,2,71.42857142857143,0.0006847794197274198,0.013352083975906329
20,3.0,2.5,1.0,76.84620350108453,10000.0,10001.079536437988,0.010795364379882813,0.8141450334576544,0.3463004020058396,7,6,1,85.71428571428571,0.00068432392598642,0.013343206799521253
20,3.0,2.5,1.5,76.84620350108453,10000.0,10001.079536437988,0.010795364379882813,0.8141450334576544,0.3463004020058396,7,6,1,85.71428571428571,0.00068432392598642,0.013343206799521253
20,3.0,2.5,2.0,76.84620350108453,10000.0,10001.079536437988,0.010795364379882813,0.8141450334576544,0.3463004020058396,7,6,1,85.71428571428571,0.00068432392598642,0.013343206799521253
30,1.5,3.0,1.0,76.84620350108453,10000.0,10036.218013763428,0.3621801376342773,0.7911459301161793,0.4243202157546696,36,29,7,80.55555555555556,0.001486926242063592,0.029835484741620674
30,1.5,3.0,1.5,76.84620350108453,10000.0,10036.218013763428,0.3621801376342773,0.7911459301161793,0.4243202157546696,36,29,7,80.55555555555556,0.001486926242063592,0.029835484741620674
30,1.5,3.0,2.0,76.84620350108453,10000.0,10036.218013763428,0.3621801376342773,0.7911459301161793,0.4243202157546696,36,29,7,80.55555555555556,0.001486926242063592,0.029835484741620674
30,2.5,3.0,2.0,76.84620350108453,10000.0,9999.625549316406,-0.0037445068359375,0.7567864533315987,0.4785500443938693,17,12,5,70.58823529411765,0.0012669461628672038,0.026575722570330508
30,2.5,3.0,1.0,76.84620350108453,10000.0,9999.625549316406,-0.0037445068359375,0.7567864533315987,0.4785500443938693,17,12,5,70.58823529411765,0.0012669461628672038,0.026575722570330508
30,2.5,3.0,1.5,76.84620350108453,10000.0,9999.625549316406,-0.0037445068359375,0.7567864533315987,0.4785500443938693,17,12,5,70.58823529411765,0.0012669461628672038,0.026575722570330508
20,2.5,1.5,1.5,76.84620350108453,10000.0,10019.9889793396,0.1998897933959961,0.7497068967112829,0.34917962065939473,29,21,8,72.41379310344827,0.001015096385506602,0.02149394066875149
20,2.5,1.5,2.0,76.84620350108453,10000.0,10019.9889793396,0.1998897933959961,0.7497068967112829,0.34917962065939473,29,21,8,72.41379310344827,0.001015096385506602,0.02149394066875149
20,2.5,1.5,1.0,76.84620350108453,10000.0,10019.9889793396,0.1998897933959961,0.7497068967112829,0.34917962065939473,29,21,8,72.41379310344827,0.001015096385506602,0.02149394066875149
30,2.0,3.0,1.5,76.84620350108453,10000.0,9985.153007507324,-0.1484699249267578,0.7462349648851998,0.6577027654170395,27,18,9,66.66666666666666,0.0013546681655632032,0.028817586232891292
30,2.0,3.0,1.0,76.84620350108453,10000.0,9985.153007507324,-0.1484699249267578,0.7462349648851998,0.6577027654170395,27,18,9,66.66666666666666,0.0013546681655632032,0.028817586232891292
30,2.0,3.0,2.0,76.84620350108453,10000.0,9985.153007507324,-0.1484699249267578,0.7462349648851998,0.6577027654170395,27,18,9,66.66666666666666,0.0013546681655632032,0.028817586232891292
20,2.5,2.5,2.0,76.84620350108453,10000.0,9992.21297454834,-0.07787025451660157,0.7456273389777229,0.6020905435412796,22,17,5,77.27272727272727,0.0010173529552151325,0.021659583341723132
20,2.5,2.5,1.5,76.84620350108453,10000.0,9992.21297454834,-0.07787025451660157,0.7456273389777229,0.6020905435412796,22,17,5,77.27272727272727,0.0010173529552151325,0.021659583341723132
20,2.5,2.5,1.0,76.84620350108453,10000.0,9992.21297454834,-0.07787025451660157,0.7456273389777229,0.6020905435412796,22,17,5,77.27272727272727,0.0010173529552151325,0.021659583341723132
20,2.5,2.0,2.0,76.84620350108453,10000.0,9990.711479187012,-0.09288520812988281,0.7455550875466567,0.5869238822686345,18,9,9,50.0,0.0010859343314889214,0.023121930727248087
20,2.5,2.0,1.5,76.84620350108453,10000.0,9990.711479187012,-0.09288520812988281,0.7455550875466567,0.5869238822686345,18,9,9,50.0,0.0010859343314889214,0.023121930727248087
20,2.5,2.0,1.0,76.84620350108453,10000.0,9990.711479187012,-0.09288520812988281,0.7455550875466567,0.5869238822686345,18,9,9,50.0,0.0010859343314889214,0.023121930727248087
30,2.0,2.0,1.5,76.84620350108453,10000.0,9975.38355255127,-0.24616447448730466,0.6932236610768833,0.7136613979626955,35,23,12,65.71428571428571,0.0012381632153142849,0.02835337684643515
30,2.0,2.0,1.0,76.84620350108453,10000.0,9975.38355255127,-0.24616447448730466,0.6932236610768833,0.7136613979626955,35,23,12,65.71428571428571,0.0012381632153142849,0.02835337684643515
30,2.0,2.0,2.0,76.84620350108453,10000.0,9975.38355255127,-0.24616447448730466,0.6932236610768833,0.7136613979626955,35,23,12,65.71428571428571,0.0012381632153142849,0.02835337684643515
30,3.0,1.5,1.5,76.84620350108453,10000.0,9992.935493469238,-0.07064506530761719,0.6509587671284116,0.4442395333748543,5,3,2,60.0,0.0005508800066369576,0.01343395225686995
30,3.0,1.5,1.0,76.84620350108453,10000.0,9992.935493469238,-0.07064506530761719,0.6509587671284116,0.4442395333748543,5,3,2,60.0,0.0005508800066369576,0.01343395225686995
30,3.0,1.5,2.0,76.84620350108453,10000.0,9992.935493469238,-0.07064506530761719,0.6509587671284116,0.4442395333748543,5,3,2,60.0,0.0005508800066369576,0.01343395225686995
20,3.0,2.0,2.0,76.84620350108453,10000.0,9988.038024902344,-0.11961975097656251,0.6418914100949891,0.44165616868632784,9,5,4,55.55555555555556,0.0005461467553906415,0.013506663009196193
20,3.0,2.0,1.0,76.84620350108453,10000.0,9988.038024902344,-0.11961975097656251,0.6418914100949891,0.44165616868632784,9,5,4,55.55555555555556,0.0005461467553906415,0.013506663009196193
20,3.0,2.0,1.5,76.84620350108453,10000.0,9988.038024902344,-0.11961975097656251,0.6418914100949891,0.44165616868632784,9,5,4,55.55555555555556,0.0005461467553906415,0.013506663009196193
30,1.5,2.0,2.0,76.84620350108453,10000.0,10009.789566040039,0.09789566040039062,0.6397638443451185,0.5324102151811918,47,33,14,70.2127659574468,0.0011832462232830882,0.029359976568554044
30,1.5,2.0,1.5,76.84620350108453,10000.0,10009.789566040039,0.09789566040039062,0.6397638443451185,0.5324102151811918,47,33,14,70.2127659574468,0.0011832462232830882,0.029359976568554044
30,1.5,2.0,1.0,76.84620350108453,10000.0,10009.789566040039,0.09789566040039062,0.6397638443451185,0.5324102151811918,47,33,14,70.2127659574468,0.0011832462232830882,0.029359976568554044
20,2.5,3.0,2.0,76.84620350108453,10000.0,9987.738025665283,-0.12261974334716796,0.635441230291967,0.6376127876027675,18,16,2,88.88888888888889,0.0008630452759609282,0.02156048170811235
20,2.5,3.0,1.0,76.84620350108453,10000.0,9987.738025665283,-0.12261974334716796,0.635441230291967,0.6376127876027675,18,16,2,88.88888888888889,0.0008630452759609282,0.02156048170811235
20,2.5,3.0,1.5,76.84620350108453,10000.0,9987.738025665283,-0.12261974334716796,0.635441230291967,0.6376127876027675,18,16,2,88.88888888888889,0.0008630452759609282,0.02156048170811235
30,2.5,2.0,1.0,76.84620350108453,10000.0,9984.835067749023,-0.15164932250976562,0.6249936532692237,0.6242750525696101,19,10,9,52.63157894736842,0.0010242850808633915,0.026016298707252798
30,2.5,2.0,1.5,76.84620350108453,10000.0,9984.835067749023,-0.15164932250976562,0.6249936532692237,0.6242750525696101,19,10,9,52.63157894736842,0.0010242850808633915,0.026016298707252798
30,2.5,2.0,2.0,76.84620350108453,10000.0,9984.835067749023,-0.15164932250976562,0.6249936532692237,0.6242750525696101,19,10,9,52.63157894736842,0.0010242850808633915,0.026016298707252798
10,1.5,3.0,2.0,76.84620350108453,10000.0,9999.75507736206,-0.002449226379394531,0.4847293990237785,0.5866794125799959,79,57,22,72.15189873417721,0.0009934991270832436,0.0325363176648554
10,1.5,3.0,1.5,76.84620350108453,10000.0,9999.75507736206,-0.002449226379394531,0.4847293990237785,0.5866794125799959,79,57,22,72.15189873417721,0.0009934991270832436,0.0325363176648554
10,1.5,3.0,1.0,76.84620350108453,10000.0,9999.75507736206,-0.002449226379394531,0.4847293990237785,0.5866794125799959,79,57,22,72.15189873417721,0.0009934991270832436,0.0325363176648554
10,2.5,1.5,2.0,76.84620350108453,10000.0,9971.127029418945,-0.2887297058105469,0.47139782233322247,0.4408401035711455,18,11,7,61.111111111111114,0.000373532226236469,0.0125788452615051
10,2.5,1.5,1.5,76.84620350108453,10000.0,9971.127029418945,-0.2887297058105469,0.47139782233322247,0.4408401035711455,18,11,7,61.111111111111114,0.000373532226236469,0.0125788452615051
10,2.5,1.5,1.0,76.84620350108453,10000.0,9971.127029418945,-0.2887297058105469,0.47139782233322247,0.4408401035711455,18,11,7,61.111111111111114,0.000373532226236469,0.0125788452615051
30,2.0,1.5,2.0,76.84620350108453,10000.0,9962.672458648682,-0.3732754135131836,0.4671709936249115,0.7502304072513303,36,25,11,69.44444444444444,0.000791103188605645,0.026881749856087208
30,2.0,1.5,1.0,76.84620350108453,10000.0,9962.672458648682,-0.3732754135131836,0.4671709936249115,0.7502304072513303,36,25,11,69.44444444444444,0.000791103188605645,0.026881749856087208
30,2.0,1.5,1.5,76.84620350108453,10000.0,9962.672458648682,-0.3732754135131836,0.4671709936249115,0.7502304072513303,36,25,11,69.44444444444444,0.000791103188605645,0.026881749856087208
10,1.5,2.5,1.0,76.84620350108453,10000.0,9991.63162612915,-0.0836837387084961,0.45790044847085354,0.6839586213945282,89,60,29,67.41573033707866,0.0009450097276827497,0.032761628441312717
10,1.5,2.5,1.5,76.84620350108453,10000.0,9991.63162612915,-0.0836837387084961,0.45790044847085354,0.6839586213945282,89,60,29,67.41573033707866,0.0009450097276827497,0.032761628441312717
10,1.5,2.5,2.0,76.84620350108453,10000.0,9991.63162612915,-0.0836837387084961,0.45790044847085354,0.6839586213945282,89,60,29,67.41573033707866,0.0009450097276827497,0.032761628441312717
30,1.5,1.5,1.5,76.84620350108453,10000.0,10009.15302658081,0.09153026580810547,0.4327909115688471,0.5951138735106123,75,56,19,74.66666666666667,0.0007561753603078617,0.027736053102552363
30,1.5,1.5,2.0,76.84620350108453,10000.0,10009.15302658081,0.09153026580810547,0.4327909115688471,0.5951138735106123,75,56,19,74.66666666666667,0.0007561753603078617,0.027736053102552363
30,1.5,1.5,1.0,76.84620350108453,10000.0,10009.15302658081,0.09153026580810547,0.4327909115688471,0.5951138735106123,75,56,19,74.66666666666667,0.0007561753603078617,0.027736053102552363
30,2.5,1.5,1.0,76.84620350108453,10000.0,9986.246082305908,-0.13753917694091797,0.3981619604307992,0.534868840052957,19,11,8,57.89473684210527,0.0006222726803085391,0.024809684350328123
30,2.5,1.5,2.0,76.84620350108453,10000.0,9986.246082305908,-0.13753917694091797,0.3981619604307992,0.534868840052957,19,11,8,57.89473684210527,0.0006222726803085391,0.024809684350328123
30,2.5,1.5,1.5,76.84620350108453,10000.0,9986.246082305908,-0.13753917694091797,0.3981619604307992,0.534868840052957,19,11,8,57.89473684210527,0.0006222726803085391,0.024809684350328123
10,2.5,2.5,1.0,76.84620350108453,10000.0,9980.713012695312,-0.192869873046875,0.3413424842057235,0.32337785358769633,12,9,3,75.0,0.0002873038855690333,0.013361383368735828
10,2.5,2.5,2.0,76.84620350108453,10000.0,9980.713012695312,-0.192869873046875,0.3413424842057235,0.32337785358769633,12,9,3,75.0,0.0002873038855690333,0.013361383368735828
10,2.5,2.5,1.5,76.84620350108453,10000.0,9980.713012695312,-0.192869873046875,0.3413424842057235,0.32337785358769633,12,9,3,75.0,0.0002873038855690333,0.013361383368735828
10,2.5,3.0,1.5,76.84620350108453,10000.0,9980.223022460938,-0.19776977539062499,0.3156365585255115,0.32337785358769633,12,9,3,75.0,0.00026783635659516564,0.013470462260571395
10,2.5,3.0,1.0,76.84620350108453,10000.0,9980.223022460938,-0.19776977539062499,0.3156365585255115,0.32337785358769633,12,9,3,75.0,0.00026783635659516564,0.013470462260571395
10,2.5,3.0,2.0,76.84620350108453,10000.0,9980.223022460938,-0.19776977539062499,0.3156365585255115,0.32337785358769633,12,9,3,75.0,0.00026783635659516564,0.013470462260571395
20,2.0,2.0,1.0,76.84620350108453,10000.0,9988.68547821045,-0.11314521789550783,0.30970765528598143,0.5862198774847124,48,33,15,68.75,0.0005733469236462802,0.02938771481508145
20,2.0,2.0,1.5,76.84620350108453,10000.0,9988.68547821045,-0.11314521789550783,0.30970765528598143,0.5862198774847124,48,33,15,68.75,0.0005733469236462802,0.02938771481508145
20,2.0,2.0,2.0,76.84620350108453,10000.0,9988.68547821045,-0.11314521789550783,0.30970765528598143,0.5862198774847124,48,33,15,68.75,0.0005733469236462802,0.02938771481508145
20,2.0,2.5,1.0,76.84620350108453,10000.0,9982.911052703857,-0.1708894729614258,0.217106222065649,0.5521384878891713,42,32,10,76.19047619047619,0.00038507668025187044,0.028156276368589233
20,2.0,2.5,1.5,76.84620350108453,10000.0,9982.911052703857,-0.1708894729614258,0.217106222065649,0.5521384878891713,42,32,10,76.19047619047619,0.00038507668025187044,0.028156276368589233
20,2.0,2.5,2.0,76.84620350108453,10000.0,9982.911052703857,-0.1708894729614258,0.217106222065649,0.5521384878891713,42,32,10,76.19047619047619,0.00038507668025187044,0.028156276368589233
20,2.0,1.5,2.0,76.84620350108453,10000.0,9996.577487945557,-0.03422512054443359,0.18967285378455764,0.4881652093166787,68,51,17,75.0,0.0003341218844109577,0.027964046391365092
20,2.0,1.5,1.5,76.84620350108453,10000.0,9996.577487945557,-0.03422512054443359,0.18967285378455764,0.4881652093166787,68,51,17,75.0,0.0003341218844109577,0.027964046391365092
20,2.0,1.5,1.0,76.84620350108453,10000.0,9996.577487945557,-0.03422512054443359,0.18967285378455764,0.4881652093166787,68,51,17,75.0,0.0003341218844109577,0.027964046391365092
10,1.5,1.5,2.0,76.84620350108453,10000.0,10000.311458587646,0.003114585876464844,0.1783087857478833,0.45582167852094757,134,89,45,66.4179104477612,0.0003776614745322576,0.033622516261036295
10,1.5,1.5,1.0,76.84620350108453,10000.0,10000.311458587646,0.003114585876464844,0.1783087857478833,0.45582167852094757,134,89,45,66.4179104477612,0.0003776614745322576,0.033622516261036295
10,1.5,1.5,1.5,76.84620350108453,10000.0,10000.311458587646,0.003114585876464844,0.1783087857478833,0.45582167852094757,134,89,45,66.4179104477612,0.0003776614745322576,0.033622516261036295
20,2.0,3.0,1.0,76.84620350108453,10000.0,9972.97805404663,-0.2702194595336914,0.17001108109139482,0.6282029938841469,32,25,7,78.125,0.00030120039884896926,0.02812409679529437
20,2.0,3.0,1.5,76.84620350108453,10000.0,9972.97805404663,-0.2702194595336914,0.17001108109139482,0.6282029938841469,32,25,7,78.125,0.00030120039884896926,0.02812409679529437
20,2.0,3.0,2.0,76.84620350108453,10000.0,9972.97805404663,-0.2702194595336914,0.17001108109139482,0.6282029938841469,32,25,7,78.125,0.00030120039884896926,0.02812409679529437
10,3.0,3.0,2.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,2.0,2.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,1.5,2.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,2.0,1.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,2.0,1.5,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,2.5,1.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,1.5,1.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,3.0,1.5,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,2.5,1.5,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,2.5,2.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,3.0,1.0,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,3.0,1.5,1.5,76.84620350108453,10000.0,10000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10,1.5,2.0,2.0,76.84620350108453,10000.0,9981.261001586914,-0.1873899841308594,-0.0009281354220004745,0.47144217671443533,111,71,40,63.96396396396396,-2.026021306804821e-06,0.034652369050866216
10,1.5,2.0,1.5,76.84620350108453,10000.0,9981.261001586914,-0.1873899841308594,-0.0009281354220004745,0.47144217671443533,111,71,40,63.96396396396396,-2.026021306804821e-06,0.034652369050866216
10,1.5,2.0,1.0,76.84620350108453,10000.0,9981.261001586914,-0.1873899841308594,-0.0009281354220004745,0.47144217671443533,111,71,40,63.96396396396396,-2.026021306804821e-06,0.034652369050866216
10,2.0,1.5,2.0,76.84620350108453,10000.0,9984.454555511475,-0.1554544448852539,-0.045783959538361556,0.4441902568043685,73,49,24,67.12328767123287,-6.350466887694825e-05,0.022018745774811766
10,2.0,1.5,1.0,76.84620350108453,10000.0,9984.454555511475,-0.1554544448852539,-0.045783959538361556,0.4441902568043685,73,49,24,67.12328767123287,-6.350466887694825e-05,0.022018745774811766
10,2.0,1.5,1.5,76.84620350108453,10000.0,9984.454555511475,-0.1554544448852539,-0.045783959538361556,0.4441902568043685,73,49,24,67.12328767123287,-6.350466887694825e-05,0.022018745774811766
10,2.5,2.0,2.0,76.84620350108453,10000.0,9969.057518005371,-0.30942481994628906,-0.19796189357915459,0.32673272771429,12,8,4,66.66666666666666,-0.00016306936245514053,0.01307648573297702
10,2.5,2.0,1.5,76.84620350108453,10000.0,9969.057518005371,-0.30942481994628906,-0.19796189357915459,0.32673272771429,12,8,4,66.66666666666666,-0.00016306936245514053,0.01307648573297702
10,2.5,2.0,1.0,76.84620350108453,10000.0,9969.057518005371,-0.30942481994628906,-0.19796189357915459,0.32673272771429,12,8,4,66.66666666666666,-0.00016306936245514053,0.01307648573297702
10,2.0,3.0,2.0,76.84620350108453,10000.0,9980.582618713379,-0.19417381286621094,-0.3999451090822134,0.4444851773528813,40,27,13,67.5,-0.0006414315043108493,0.0254595173930187
10,2.0,3.0,1.5,76.84620350108453,10000.0,9980.582618713379,-0.19417381286621094,-0.3999451090822134,0.4444851773528813,40,27,13,67.5,-0.0006414315043108493,0.0254595173930187
10,2.0,3.0,1.0,76.84620350108453,10000.0,9980.582618713379,-0.19417381286621094,-0.3999451090822134,0.4444851773528813,40,27,13,67.5,-0.0006414315043108493,0.0254595173930187
10,2.0,2.5,2.0,76.84620350108453,10000.0,9966.730617523193,-0.3326938247680664,-0.7140469366692632,0.5731774439908444,48,29,19,60.416666666666664,-0.0010592749161208173,0.023549527524148756
10,2.0,2.5,1.0,76.84620350108453,10000.0,9966.730617523193,-0.3326938247680664,-0.7140469366692632,0.5731774439908444,48,29,19,60.416666666666664,-0.0010592749161208173,0.023549527524148756
10,2.0,2.5,1.5,76.84620350108453,10000.0,9966.730617523193,-0.3326938247680664,-0.7140469366692632,0.5731774439908444,48,29,19,60.416666666666664,-0.0010592749161208173,0.023549527524148756
10,2.0,2.0,1.0,76.84620350108453,10000.0,9920.564060211182,-0.7943593978881835,-0.7378705726679231,0.9412060142700898,55,31,24,56.36363636363636,-0.001091175347947137,0.023475487824326964
10,2.0,2.0,1.5,76.84620350108453,10000.0,9920.564060211182,-0.7943593978881835,-0.7378705726679231,0.9412060142700898,55,31,24,56.36363636363636,-0.001091175347947137,0.023475487824326964
10,2.0,2.0,2.0,76.84620350108453,10000.0,9920.564060211182,-0.7943593978881835,-0.7378705726679231,0.9412060142700898,55,31,24,56.36363636363636,-0.001091175347947137,0.023475487824326964
