Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,89.08000183105469,89.56999969482422,88.51000213623047,89.55000305175781,73.51109313964844,5639200
2020-01-03,88.16999816894531,89.38999938964844,87.9000015258789,88.69999694824219,72.81333923339844,5988500
2020-01-06,88.22000122070312,89.62000274658203,87.9800033569336,89.4000015258789,73.38797760009766,6786600
2020-01-07,88.93000030517578,89.54000091552734,88.26000213623047,88.88999938964844,72.96930694580078,7242500
2020-01-08,89.1500015258789,90.05999755859375,88.87000274658203,89.5199966430664,73.48648071289062,7696800
2020-01-09,90.01000213623047,90.2300033569336,89.05000305175781,90.20999908447266,74.05290222167969,7518000
2020-01-10,90.2300033569336,90.29000091552734,88.83000183105469,89.05999755859375,73.10885620117188,8581400
2020-01-13,89.5,89.5,87.91999816894531,88.5199966430664,72.66558074951172,9292200
2020-01-14,87.0999984741211,88.44000244140625,86.7699966430664,88.19999694824219,73.38108825683594,8876900
2020-01-15,88.18000030517578,89.87999725341797,88.18000030517578,89.26000213623047,74.26300811767578,8490100
2020-01-16,89.30999755859375,89.80000305175781,88.91999816894531,89.26000213623047,74.26300811767578,7073200
2020-01-17,89.12999725341797,89.2699966430664,87.79000091552734,88.0,73.21468353271484,10122300
2020-01-21,87.68000030517578,88.52999877929688,87.56999969482422,87.98999786376953,73.20635986328125,13552000
2020-01-22,88.02999877929688,88.16999816894531,87.1500015258789,87.20999908447266,72.55742645263672,6438900
2020-01-23,87.05000305175781,87.06999969482422,84.98999786376953,85.2699966430664,70.94336700439453,12266800
2020-01-24,85.43000030517578,85.4800033569336,82.76000213623047,83.54000091552734,69.50405883789062,13215400
2020-01-27,85.05000305175781,85.93000030517578,84.0,84.0199966430664,69.90337371826172,13832000
2020-01-28,84.98999786376953,84.98999786376953,83.63999938964844,83.7699966430664,69.69538116455078,8614400
2020-01-29,83.80000305175781,84.0,83.12999725341797,83.19999694824219,69.22117614746094,5703200
2020-01-30,82.58000183105469,82.79000091552734,81.18000030517578,81.77999877929688,68.03974151611328,10870000
2020-01-31,81.54000091552734,81.72000122070312,80.41000366210938,81.0199966430664,67.40744018554688,13870100
2020-02-03,81.30999755859375,82.5999984741211,80.91999816894531,82.30000305175781,68.47237396240234,10143700
2020-02-04,83.58999633789062,84.70999908447266,83.58999633789062,84.36000061035156,70.18626403808594,8251500
2020-02-05,85.05999755859375,87.13999938964844,84.87999725341797,86.62999725341797,72.07486724853516,10020600
2020-02-06,87.88999938964844,87.95999908447266,86.22000122070312,87.18000030517578,72.532470703125,7769700
2020-02-07,89.73999786376953,92.9800033569336,88.87999725341797,92.29000091552734,76.78392028808594,19090300
2020-02-10,92.36000061035156,95.5,92.11000061035156,94.75,78.83058166503906,13998300
2020-02-11,95.26000213623047,97.08000183105469,95.01000213623047,96.0,79.8705825805664,10682800
2020-02-12,95.9800033569336,97.86000061035156,95.70999908447266,97.79000091552734,81.35984802246094,10591000
2020-02-13,96.8499984741211,97.36000061035156,95.2300033569336,95.3499984741211,79.32979583740234,10613000
2020-02-14,95.2300033569336,95.30000305175781,93.7699966430664,94.05000305175781,78.24821472167969,11175800
2020-02-18,93.66999816894531,94.5,93.26000213623047,93.61000061035156,77.88213348388672,9406300
2020-02-19,93.7699966430664,94.79000091552734,93.0199966430664,94.13999938964844,78.32307434082031,6349100
2020-02-20,93.93000030517578,94.38999938964844,92.58999633789062,94.2300033569336,78.3979721069336,5446200
2020-02-21,93.95999908447266,95.5199966430664,93.37999725341797,94.95999908447266,79.00531005859375,6676000
2020-02-24,92.16999816894531,93.87000274658203,92.1500015258789,93.13999938964844,77.49110412597656,10705100
2020-02-25,93.31999969482422,93.45999908447266,88.11000061035156,89.18000030517578,74.19644165039062,11366400
2020-02-26,88.62000274658203,91.18000030517578,88.19000244140625,88.41000366210938,73.55581665039062,9786900
2020-02-27,86.19000244140625,89.44999694824219,84.19999694824219,85.41999816894531,71.06816864013672,14184100
2020-02-28,82.79000091552734,85.70999908447266,81.58000183105469,85.70999908447266,71.30944061279297,18450000
2020-03-02,86.0,88.77999877929688,83.55000305175781,88.69000244140625,73.78875732421875,12171100
2020-03-03,89.44000244140625,90.9000015258789,85.66000366210938,87.56999969482422,72.85694122314453,12660900
2020-03-04,89.2699966430664,91.86000061035156,88.94999694824219,91.75,76.33464050292969,16590400
2020-03-05,90.05999755859375,91.70999908447266,89.43000030517578,90.61000061035156,75.38617706298828,9688400
2020-03-06,88.7300033569336,89.76000213623047,87.26000213623047,88.81999969482422,73.89692687988281,12664600
2020-03-09,84.0,87.33999633789062,82.43000030517578,85.2699966430664,70.94336700439453,15806200
2020-03-10,88.19000244140625,88.22000122070312,83.76000213623047,87.52999877929688,72.82365417480469,12965800
2020-03-11,85.80000305175781,86.63999938964844,83.56999969482422,84.8499984741211,70.59394073486328,10382200
2020-03-12,78.8499984741211,81.29000091552734,77.05999755859375,78.61000061035156,65.40235137939453,19935700
2020-03-13,83.36000061035156,86.31999969482422,80.69000244140625,85.37000274658203,71.02657318115234,21867700
2020-03-16,79.0,82.18000030517578,73.58000183105469,74.2699966430664,61.791542053222656,20916000
2020-03-17,75.70999908447266,77.70999908447266,69.98999786376953,73.0199966430664,60.751564025878906,23205000
2020-03-18,70.0,71.38999938964844,64.69000244140625,71.02999877929688,59.09590530395508,23712800
2020-03-19,69.0999984741211,74.8499984741211,65.33000183105469,71.05999755859375,59.12086868286133,19739900
2020-03-20,73.0,73.0,66.80999755859375,68.81999969482422,57.2572135925293,18844500
2020-03-23,67.37999725341797,67.75,62.54999923706055,64.5,53.66304397583008,19219000
2020-03-24,68.16000366210938,71.81999969482422,67.08999633789062,67.48999786376953,56.15066909790039,18376300
2020-03-25,67.91999816894531,70.68000030517578,65.55000305175781,67.91000366210938,56.5001220703125,20017300
2020-03-26,68.81999969482422,74.30999755859375,68.76000213623047,73.83000183105469,61.425472259521484,15979400
2020-03-27,71.62999725341797,75.05999755859375,70.70999908447266,72.66999816894531,60.460357666015625,12293300
2020-03-30,73.5199966430664,76.23999786376953,73.47000122070312,75.23999786376953,62.59858703613281,10671600
2020-03-31,75.4000015258789,77.91999816894531,74.44000244140625,76.19000244140625,63.388946533203125,20474400
2020-04-01,72.12000274658203,73.98999786376953,71.43000030517578,73.41999816894531,61.084354400634766,12948000
2020-04-02,72.77999877929688,75.5,71.45999908447266,75.12999725341797,62.50704574584961,8077800
2020-04-03,74.6500015258789,75.44000244140625,72.55000305175781,73.37000274658203,61.042747497558594,8062700
2020-04-06,75.73999786376953,77.26000213623047,74.02999877929688,75.7300033569336,63.006263732910156,10266500
2020-04-07,78.37999725341797,78.58000183105469,75.25,75.38999938964844,62.72334671020508,11591700
2020-04-08,76.44000244140625,78.9800033569336,74.77999877929688,78.55999755859375,65.36075592041016,12218500
2020-04-09,78.55999755859375,80.08000183105469,78.55999755859375,79.75,66.35081481933594,9425900
2020-04-13,80.66000366210938,81.33000183105469,78.66000366210938,80.30000305175781,66.80841827392578,9293500
2020-04-14,80.62000274658203,82.8499984741211,80.29000091552734,82.12999725341797,69.35003662109375,11072700
2020-04-15,80.51000213623047,83.04000091552734,79.62000274658203,81.81999969482422,69.08826446533203,8977300
2020-04-16,82.7300033569336,83.72000122070312,81.58000183105469,81.86000061035156,69.12203216552734,10326900
2020-04-17,84.0,84.79000091552734,82.5,83.44999694824219,70.4646224975586,10734800
2020-04-20,83.54000091552734,85.33000183105469,82.62999725341797,83.98999786376953,70.92060089111328,9126300
2020-04-21,82.51000213623047,82.97000122070312,80.0199966430664,80.36000061035156,67.85545349121094,9627500
2020-04-22,81.2300033569336,82.44999694824219,80.7300033569336,81.47000122070312,68.79273223876953,7033300
2020-04-23,82.18000030517578,83.83000183105469,81.95999908447266,82.04000091552734,69.27403259277344,7869600
2020-04-24,82.87000274658203,83.66999816894531,82.3499984741211,83.58999633789062,70.58283233642578,6770700
2020-04-27,84.02999877929688,84.91999816894531,83.77999877929688,84.69000244140625,71.51168060302734,9209700
2020-04-28,85.69999694824219,85.97000122070312,82.37000274658203,82.76000213623047,69.88198852539062,8341000
2020-04-29,83.72000122070312,84.75,82.13999938964844,83.76000213623047,70.72639465332031,8231700
2020-04-30,82.97000122070312,83.26000213623047,81.2300033569336,82.19999694824219,69.40914916992188,15535800
2020-05-01,81.94999694824219,84.2300033569336,80.5,82.83999633789062,69.94956970214844,12705300
2020-05-04,82.22000122070312,82.83999633789062,81.12000274658203,81.86000061035156,69.12203216552734,6833000
2020-05-05,82.94999694824219,86.4800033569336,82.5999984741211,85.37000274658203,72.08588409423828,10927000
2020-05-06,86.27999877929688,88.1500015258789,85.25,85.41999816894531,72.12809753417969,17042600
2020-05-07,86.5199966430664,86.83999633789062,83.55999755859375,84.22000122070312,71.11480712890625,11941800
2020-05-08,84.41999816894531,84.66000366210938,82.44999694824219,83.95999908447266,70.89527893066406,20188100
2020-05-11,85.08000183105469,88.45999908447266,83.9800033569336,87.9000015258789,74.22219848632812,19219800
2020-05-12,90.0,92.2300033569336,88.47000122070312,90.45999908447266,76.38383483886719,23492300
2020-05-13,90.73999786376953,92.23999786376953,87.7300033569336,88.87000274658203,75.0412368774414,23562600
2020-05-14,87.62000274658203,90.4800033569336,87.43000030517578,89.94000244140625,75.94474792480469,13379500
2020-05-15,90.01000213623047,91.1500015258789,89.41999816894531,90.70999908447266,76.59493255615234,14071200
2020-05-18,92.0,93.66000366210938,91.30999755859375,91.47000122070312,77.23667907714844,16300200
2020-05-19,91.26000213623047,91.6500015258789,89.55999755859375,91.19999694824219,77.00868225097656,9892500
2020-05-20,92.12999725341797,92.54000091552734,89.9000015258789,91.19000244140625,77.00022888183594,10661500
2020-05-21,91.27999877929688,93.12999725341797,90.3499984741211,93.0199966430664,78.54546356201172,10393200
2020-05-22,92.87000274658203,93.01000213623047,91.7300033569336,92.0999984741211,77.76862335205078,5507000
2020-05-26,93.44999694824219,93.56999969482422,90.30999755859375,90.70999908447266,76.59493255615234,11869800
2020-05-27,90.54000091552734,91.0,88.55999755859375,89.9800033569336,75.97852325439453,12529500
2020-05-28,90.87000274658203,91.19000244140625,90.0,90.02999877929688,76.02075958251953,8765900
2020-05-29,91.0,92.88999938964844,89.5999984741211,92.66999816894531,78.24993133544922,13758800
2020-06-01,92.05000305175781,93.05999755859375,90.69000244140625,90.69999694824219,76.58646392822266,8486500
2020-06-02,90.97000122070312,91.69999694824219,90.05000305175781,91.04000091552734,76.87358093261719,9413300
2020-06-03,91.47000122070312,91.5,89.5999984741211,90.88999938964844,76.74691009521484,8588400
2020-06-04,90.27999877929688,93.4800033569336,90.25,93.04000091552734,78.5623550415039,9525700
2020-06-05,93.5,95.54000091552734,92.80999755859375,93.8499984741211,79.2463150024414,9630100
2020-06-08,92.91000366210938,95.01000213623047,92.80999755859375,94.58999633789062,79.87117767333984,6621400
2020-06-09,94.94999694824219,96.66000366210938,94.76000213623047,96.16999816894531,81.20530700683594,9555900
2020-06-10,96.98999786376953,99.3499984741211,96.80000305175781,96.9000015258789,81.82172393798828,11138300
2020-06-11,95.69000244140625,96.88999938964844,92.02999877929688,92.26000213623047,77.90373992919922,12584800
2020-06-12,93.73999786376953,94.73999786376953,91.02999877929688,92.45999908447266,78.0726089477539,8010100
2020-06-15,91.2699966430664,94.02999877929688,90.77999877929688,93.08000183105469,78.59613800048828,7120200
2020-06-16,94.86000061035156,96.19999694824219,93.4800033569336,96.05999755859375,81.1124267578125,9366100
2020-06-17,96.8499984741211,97.0999984741211,95.2699966430664,95.73999786376953,80.84222412109375,6212200
2020-06-18,95.55999755859375,96.44999694824219,95.26000213623047,96.2300033569336,81.2559814453125,4571600
2020-06-19,97.72000122070312,98.19999694824219,95.75,96.70999908447266,81.66128540039062,9210900
2020-06-22,96.63999938964844,97.30000305175781,95.81999969482422,97.2699966430664,82.13414001464844,6004300
2020-06-23,98.41999816894531,99.0999984741211,97.05000305175781,97.30999755859375,82.16793823242188,6715600
2020-06-24,96.45999908447266,97.16000366210938,94.3499984741211,95.13999938964844,80.33558654785156,9025100
2020-06-25,95.18000030517578,97.06999969482422,94.31999969482422,96.98999786376953,81.89772033691406,6411700
2020-06-26,96.88999938964844,97.02999877929688,95.04000091552734,96.12999725341797,81.1715316772461,14568400
2020-06-29,96.5,97.33000183105469,95.68000030517578,96.44000244140625,81.43329620361328,6676400
2020-06-30,95.97000122070312,98.87999725341797,95.83000183105469,98.18000030517578,82.90253448486328,8112500
2020-07-01,98.5,99.66000366210938,97.5,99.13999938964844,83.71316528320312,6522900
