Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,189.0,191.13999938964844,188.72000122070312,191.1199951171875,185.20870971679688,8733000
2020-01-03,188.41000366210938,190.9600067138672,187.9199981689453,189.60000610351562,183.73573303222656,4899700
2020-01-06,188.0,189.2100067138672,187.16000366210938,189.19000244140625,183.3384246826172,10109500
2020-01-07,189.58999633789062,190.10000610351562,188.60000610351562,188.69000244140625,182.8538818359375,4392300
2020-01-08,189.49000549316406,192.5,188.8000030517578,191.9199981689453,185.98397827148438,5712000
2020-01-09,193.0,193.9199981689453,192.52000427246094,193.25,187.2728271484375,6748000
2020-01-10,193.5,194.57000732421875,193.11000061035156,193.77000427246094,187.77674865722656,6586400
2020-01-13,194.44000244140625,195.60000610351562,194.27999877929688,195.3300018310547,189.28851318359375,11290500
2020-01-14,196.74000549316406,196.9499969482422,195.13999938964844,196.0500030517578,189.9862518310547,6236500
2020-01-15,197.0,200.14999389648438,196.32000732421875,199.8000030517578,193.62026977539062,10831100
2020-01-16,201.0,201.5,199.77999877929688,200.9499969482422,194.7346649169922,9983700
2020-01-17,201.75999450683594,204.75,199.97999572753906,204.6999969482422,198.3687286376953,12518900
2020-01-21,204.1300048828125,208.38999938964844,203.8000030517578,207.2899932861328,200.8785858154297,14861700
2020-01-22,207.50999450683594,210.1300048828125,207.2899932861328,207.89999389648438,201.46971130371094,8065000
2020-01-23,207.89999389648438,208.39999389648438,205.3000030517578,206.52000427246094,200.13243103027344,8520800
2020-01-24,207.4199981689453,207.99000549316406,204.2100067138672,205.0,198.65943908691406,7812900
2020-01-27,200.0,203.3300018310547,199.10000610351562,201.69000244140625,195.45179748535156,7198900
2020-01-28,202.38999938964844,203.83999633789062,201.77999877929688,202.85000610351562,196.57591247558594,7215700
2020-01-29,204.3000030517578,205.9199981689453,202.50999450683594,204.86000061035156,198.52377319335938,7041700
2020-01-30,204.0,208.5,203.32000732421875,208.2100067138672,201.77015686035156,8571900
2020-01-31,201.49000549316406,203.97999572753906,198.25999450683594,198.97000122070312,192.81597900390625,16699600
2020-02-03,199.94000244140625,202.25999450683594,199.85000610351562,200.80999755859375,194.5990447998047,10885900
2020-02-04,203.5,204.9199981689453,202.22999572753906,203.55999755859375,197.2639923095703,10205900
2020-02-05,205.5,205.60000610351562,199.9499969482422,202.80999755859375,196.5371551513672,8672400
2020-02-06,203.0500030517578,204.6300048828125,202.47999572753906,203.0399932861328,196.76002502441406,7001200
2020-02-07,201.97999572753906,203.8300018310547,201.08999633789062,202.74000549316406,196.4693145751953,5691100
2020-02-10,201.97000122070312,206.1300048828125,201.86000061035156,205.99000549316406,199.6188201904297,6239500
2020-02-11,207.5,207.6699981689453,203.63999938964844,203.94000244140625,197.63223266601562,10231900
2020-02-12,205.0,208.14999389648438,205.0,207.44000244140625,201.02394104003906,7355800
2020-02-13,206.6199951171875,208.47000122070312,206.0500030517578,207.39999389648438,201.27627563476562,9495300
2020-02-14,208.2899932861328,210.77999877929688,208.00999450683594,210.2899932861328,204.0809326171875,6548800
2020-02-18,210.0,211.5,209.36000061035156,211.1999969482422,204.96408081054688,7651500
2020-02-19,212.52000427246094,214.1699981689453,211.72000122070312,213.30999755859375,207.0117645263672,5927500
2020-02-20,212.1300048828125,213.69000244140625,208.27999877929688,211.4499969482422,205.20672607421875,8531900
2020-02-21,209.89999389648438,210.22000122070312,207.4199981689453,208.80999755859375,202.64463806152344,9231500
2020-02-24,197.88999938964844,203.77000427246094,194.00999450683594,198.7899932861328,192.92047119140625,13316800
2020-02-25,198.7899932861328,199.88999938964844,187.72000122070312,188.39999389648438,182.83726501464844,18539000
2020-02-26,190.0,193.50999450683594,187.02999877929688,187.2100067138672,181.6824188232422,14214700
2020-02-27,182.1199951171875,186.33999633789062,180.0,180.00999450683594,174.6949920654297,17536600
2020-02-28,173.7899932861328,182.3300018310547,172.97999572753906,181.75999450683594,176.39332580566406,22659000
2020-03-02,186.32000732421875,192.44000244140625,183.10000610351562,192.3300018310547,186.65127563476562,17434500
2020-03-03,193.1999969482422,194.0399932861328,184.5,185.72999572753906,180.24609375,15226400
2020-03-04,190.36000061035156,194.49000549316406,186.1699981689453,194.2899932861328,188.5533905029297,10789100
2020-03-05,191.24000549316406,191.9199981689453,185.63999938964844,186.9600067138672,181.43980407714844,10106900
2020-03-06,183.5399932861328,185.99000549316406,179.97999572753906,184.36000061035156,178.9165802001953,15183200
2020-03-09,171.2100067138672,179.57000732421875,168.30999755859375,171.1300048828125,166.07717895507812,20486400
2020-03-10,179.47000122070312,182.61000061035156,171.8800048828125,182.60000610351562,177.20855712890625,16119400
2020-03-11,177.64999389648438,178.72999572753906,170.1999969482422,172.9499969482422,167.84344482421875,14598200
2020-03-12,158.5,172.0,156.99000549316406,160.0800018310547,155.35345458984375,27467700
2020-03-13,168.72000122070312,176.32000732421875,162.2100067138672,175.8300018310547,170.63844299316406,19948900
2020-03-16,151.13999938964844,165.30999755859375,147.97999572753906,152.00999450683594,147.521728515625,23692000
2020-03-17,155.75,163.6999969482422,149.25,157.88999938964844,153.22811889648438,22298000
2020-03-18,148.4600067138672,150.67999267578125,139.8000030517578,148.47999572753906,144.095947265625,22787500
2020-03-19,146.9199981689453,157.25,141.47000122070312,152.25,147.754638671875,19362800
2020-03-20,154.82000732421875,158.25999450683594,145.6699981689453,146.8300018310547,142.4946746826172,18692100
2020-03-23,141.3300018310547,143.35000610351562,133.92999267578125,135.74000549316406,131.73211669921875,30344100
2020-03-24,144.83999633789062,155.25,143.5800018310547,154.52999877929688,149.96734619140625,24488300
2020-03-25,159.32000732421875,168.17999267578125,153.5800018310547,161.77999877929688,157.00328063964844,20619600
2020-03-26,162.0800018310547,169.52999877929688,161.7899932861328,168.8800048828125,163.8936309814453,17062900
2020-03-27,161.0800018310547,167.10000610351562,158.14999389648438,161.55999755859375,156.78973388671875,14950700
2020-03-30,161.0399932861328,165.8699951171875,160.69000244140625,165.57000732421875,160.68138122558594,15714500
2020-03-31,166.42999267578125,168.19000244140625,160.5399932861328,161.1199951171875,156.36276245117188,20613100
2020-04-01,156.32000732421875,158.07000732421875,151.4199981689453,153.11000061035156,148.58924865722656,12595200
2020-04-02,152.52999877929688,158.35000610351562,151.2899932861328,157.38999938964844,152.7428436279297,14051100
2020-04-03,155.55999755859375,157.72000122070312,150.60000610351562,151.85000610351562,147.366455078125,11994700
2020-04-06,160.02000427246094,170.72999572753906,158.25,169.44000244140625,164.43710327148438,16479100
2020-04-07,177.75999450683594,178.8000030517578,168.10000610351562,168.58999633789062,163.61219787597656,15379000
2020-04-08,171.00999450683594,176.0,167.92999267578125,174.94000244140625,169.7747039794922,11146500
2020-04-09,176.27000427246094,177.19000244140625,172.85000610351562,173.69000244140625,168.56163024902344,12231800
2020-04-13,172.25999450683594,172.32000732421875,166.14999389648438,168.99000549316406,164.0004119873047,14043700
2020-04-14,173.08999633789062,175.42999267578125,170.8300018310547,174.6199951171875,169.46412658691406,9980500
2020-04-15,168.6999969482422,169.36000061035156,164.9499969482422,165.9600067138672,161.0598602294922,12118700
2020-04-16,167.11000061035156,168.0,159.8000030517578,162.4199981689453,157.62437438964844,20308200
2020-04-17,169.64999389648438,170.99000549316406,164.9499969482422,169.5399932861328,164.53414916992188,15375800
2020-04-20,167.3300018310547,167.42999267578125,163.1999969482422,164.22000122070312,159.37118530273438,10505200
2020-04-21,162.0,162.57000732421875,159.14999389648438,160.52999877929688,155.79017639160156,10562100
2020-04-22,164.66000366210938,167.6999969482422,162.9199981689453,166.58999633789062,161.67120361328125,14502500
2020-04-23,167.8800048828125,170.41000366210938,166.2100067138672,166.3800048828125,161.4674530029297,11411300
2020-04-24,168.44000244140625,168.75,164.00999450683594,167.32000732421875,162.37966918945312,8391400
2020-04-27,168.64999389648438,172.35000610351562,168.5500030517578,171.75999450683594,166.68861389160156,9903300
2020-04-28,175.0,175.00999450683594,170.3800048828125,171.25,166.19363403320312,8614400
2020-04-29,176.85000610351562,182.25,176.10000610351562,181.7899932861328,176.42242431640625,12862800
2020-04-30,181.77999877929688,181.8300018310547,177.66000366210938,178.72000122070312,173.44308471679688,11331600
2020-05-01,174.4499969482422,179.63999938964844,174.27000427246094,175.57000732421875,170.38609313964844,10109600
2020-05-04,172.9499969482422,176.94000244140625,171.72000122070312,176.14999389648438,170.94895935058594,9386200
2020-05-05,179.08999633789062,181.10000610351562,178.25999450683594,178.44000244140625,173.17135620117188,13513000
2020-05-06,179.72000122070312,180.50999450683594,177.8800048828125,178.77999877929688,173.5012969970703,8540500
2020-05-07,181.75,184.97999572753906,181.7100067138672,182.72000122070312,177.3249969482422,9262200
2020-05-08,185.02999877929688,185.75,183.6199951171875,185.08999633789062,179.62503051757812,6470100
2020-05-11,183.8699951171875,184.6199951171875,181.42999267578125,183.55999755859375,178.14019775390625,8683100
2020-05-12,183.55999755859375,183.99000549316406,179.3699951171875,179.47000122070312,174.17095947265625,8219700
2020-05-13,178.5,181.08999633789062,175.0399932861328,177.08999633789062,172.1489715576172,13377100
2020-05-14,175.94000244140625,181.0500030517578,173.82000732421875,180.89999389648438,175.85267639160156,9695100
2020-05-15,179.97999572753906,184.13999938964844,178.8699951171875,183.49000549316406,178.3704376220703,10785900
2020-05-18,188.0,192.8300018310547,187.47000122070312,191.3800048828125,186.04026794433594,11802200
2020-05-19,191.13999938964844,194.5,189.22999572753906,189.36000061035156,184.07662963867188,7446800
2020-05-20,193.0,194.99000549316406,192.41000366210938,193.86000061035156,188.45106506347656,9545600
2020-05-21,193.5,193.6199951171875,190.02000427246094,190.6199951171875,185.30145263671875,11338100
2020-05-22,191.0,191.3699951171875,189.22999572753906,190.86000061035156,185.53480529785156,5807600
2020-05-26,195.8000030517578,196.27000427246094,192.75999450683594,193.22000122070312,187.8289337158203,9662200
2020-05-27,194.30999755859375,194.30999755859375,188.52000427246094,192.82000732421875,187.4401092529297,7650300
2020-05-28,193.5399932861328,198.2899932861328,192.7100067138672,194.25999450683594,188.8399200439453,8352200
2020-05-29,194.5,196.74000549316406,193.27999877929688,195.24000549316406,189.79258728027344,10211900
2020-06-01,194.7100067138672,195.8800048828125,193.52000427246094,194.35000610351562,188.9274139404297,6011300
2020-06-02,195.94000244140625,197.52000427246094,194.9199981689453,196.36000061035156,190.8813018798828,8462100
2020-06-03,198.0,198.13999938964844,195.57000732421875,196.8699951171875,191.37709045410156,8879400
2020-06-04,195.97999572753906,196.4600067138672,193.1199951171875,193.63999938964844,188.2372283935547,7829800
2020-06-05,196.1999969482422,199.77000427246094,195.47999572753906,199.61000061035156,194.04063415527344,8561200
2020-06-08,199.5800018310547,199.9600067138672,197.1300048828125,199.60000610351562,194.0309295654297,7628100
2020-06-09,198.36000061035156,201.6699981689453,198.24000549316406,199.0800018310547,193.52545166015625,6892300
2020-06-10,199.89999389648438,202.17999267578125,198.9499969482422,200.47999572753906,194.8863525390625,8405300
2020-06-11,195.13999938964844,196.36000061035156,188.75,188.8800048828125,183.61001586914062,11974600
2020-06-12,194.2100067138672,195.0,187.85000610351562,192.25999450683594,186.8957061767578,11706300
2020-06-15,187.0,192.47999572753906,186.2100067138672,191.75999450683594,186.40968322753906,6752700
2020-06-16,196.86000061035156,198.3800048828125,191.8000030517578,192.8800048828125,187.4984130859375,11057200
2020-06-17,193.66000366210938,195.3699951171875,193.05999755859375,193.55999755859375,188.15943908691406,5968900
2020-06-18,192.60000610351562,194.25,192.11000061035156,193.91000366210938,188.4996795654297,5803200
2020-06-19,196.88999938964844,197.10000610351562,191.3699951171875,192.1999969482422,186.83737182617188,11483300
2020-06-22,191.99000549316406,196.36000061035156,191.2899932861328,194.9600067138672,189.52035522460938,6674500
2020-06-23,196.25,200.14999389648438,195.82000732421875,197.97000122070312,192.44639587402344,9866800
2020-06-24,197.02000427246094,197.47999572753906,190.69000244140625,191.41000366210938,186.06942749023438,9453100
2020-06-25,191.10000610351562,194.24000549316406,189.89999389648438,193.97999572753906,188.56773376464844,9936600
2020-06-26,193.10000610351562,194.1300048828125,189.0800018310547,189.27000427246094,183.9891357421875,11836000
2020-06-29,189.91000366210938,191.4499969482422,187.3000030517578,191.3800048828125,186.04026794433594,8020400
2020-06-30,191.49000549316406,193.75,190.16000366210938,193.1699981689453,187.7803497314453,9040100
2020-07-01,193.85000610351562,195.35000610351562,192.66000366210938,193.77999877929688,188.37330627441406,6394100
2020-07-02,196.0,197.9199981689453,195.0,195.6699981689453,190.21058654785156,6299300
2020-07-06,198.72999572753906,199.17999267578125,195.67999267578125,197.75999450683594,192.2422637939453,7292200
2020-07-07,196.80999755859375,198.89999389648438,193.80999755859375,194.1999969482422,188.7815704345703,7660100
2020-07-08,195.0800018310547,195.52000427246094,193.1199951171875,195.07000732421875,189.6273193359375,8368000
2020-07-09,195.0,195.49000549316406,189.9499969482422,192.2100067138672,186.8471221923828,8548200
2020-07-10,191.64999389648438,192.82000732421875,189.44000244140625,192.5500030517578,187.17762756347656,7674200
2020-07-13,193.61000061035156,195.19000244140625,188.6999969482422,189.02000427246094,183.7461395263672,8564100
2020-07-14,189.5,193.47000122070312,187.17999267578125,193.3300018310547,187.93589782714844,8003900
2020-07-15,195.22999572753906,197.77000427246094,194.5,196.5500030517578,191.06602478027344,7681100
2020-07-16,195.3300018310547,195.7100067138672,192.52000427246094,193.5,188.1011199951172,5064000
2020-07-17,194.8300018310547,195.57000732421875,193.1199951171875,195.08999633789062,189.64675903320312,6395000
